group,file,exists,same_geometry_as_vegetation,nrow,ncol,res_x,res_y,ref_res_x,ref_res_y,origin_x,origin_y,ref_origin_x,ref_origin_y,origin_offset_ref_cells_x,origin_offset_ref_cells_y,xmin,xmax,ymin,ymax,ref_xmin,ref_xmax,ref_ymin,ref_ymax
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/NFFD.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/NFFD_at.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/NFFD_sm.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/NFFD_sp.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/NFFD_wt.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/PAS.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/PAS_at.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/PAS_sm.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/PAS_sp.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/PAS_wt.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/PPT_at.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/PPT_sm.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/PPT_sp.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/PPT_wt.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/RH.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/RH_at.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/RH_sm.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/RH_sp.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/RH_wt.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/Tave_at.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/Tave_sm.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/Tave_sp.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/Tave_wt.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/TD.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/Tmax_at.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/Tmax_sm.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
raw_climate,H:/Jing/ecoChina/play/China/ClimateData/CN/800m/Normal_1961_1990/Tmax_sp.tif,TRUE,FALSE,5926,7398,0.00833333333333333,0.00833333333327709,0.0083333,0.0083333,3.33358229909209e-10,-3.05099945308029e-10,0.000290362861008475,0.00192627344899421,-0.0348436426926002,-0.231153775106399,73.441666667,135.091666667,4.183333333,53.566666666,73.449996562861,135.083083362861,18.160186973449,53.568378673449
